mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.1065995216369628,0.02572422503288323,0.009399604797363282,0.0031372672477429976,friedman_mse,0.1,deviance,3,log2,0.1,0.5,100,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 0, 'subsample': 0.8}",0.6294642857142857,0.5669642857142857,0.6531531531531531,0.5990990990990991,0.6923076923076923,0.628032345013477,0.04317564491691319,1156,0.6389201349831272,0.655793025871766,0.6644219977553311,0.6475869809203143,0.6300448430493274,0.6473533965159732,0.012110532414344443
0.9988007545471191,0.01532758915465291,0.006800079345703125,0.00039978900360264835,friedman_mse,0.1,deviance,3,log2,0.1,0.5,100,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 0, 'subsample': 1.0}",0.6517857142857143,0.6339285714285714,0.6531531531531531,0.5855855855855856,0.6923076923076923,0.6433063791554358,0.034537298479239774,879,0.6445444319460067,0.6614173228346457,0.6621773288439955,0.6588103254769921,0.6457399103139013,0.6545378638831083,0.007761636133098833
1.4608001232147216,0.04425982871815531,0.005999517440795898,0.0008954294342311685,friedman_mse,0.1,deviance,3,log2,0.1,0.5,150,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 150, 'random_state': 0, 'subsample': 0.5}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.6561085972850679,0.5759209344115005,0.03997600871717749,1385,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.6042600896860987,0.5657963998894757,0.019239965698575338
1.6551997184753418,0.031037057530705934,0.00840001106262207,0.0007985609328114871,friedman_mse,0.1,deviance,3,log2,0.1,0.5,150,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 150, 'random_state': 0, 'subsample': 0.8}",0.625,0.6160714285714286,0.6486486486486487,0.5900900900900901,0.6923076923076923,0.6343216531895777,0.03439966622233289,1090,0.6456692913385826,0.6659167604049494,0.6711560044893379,0.6655443322109988,0.6390134529147982,0.6574599682717335,0.012678719753322368
1.5059967517852784,0.02907739891918552,0.008600330352783203,0.0004897665134343656,friedman_mse,0.1,deviance,3,log2,0.1,0.5,150,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 150, 'random_state': 0, 'subsample': 1.0}",0.6339285714285714,0.6339285714285714,0.6486486486486487,0.5855855855855856,0.6787330316742082,0.6361185983827493,0.030052857199732108,1061,0.6512935883014623,0.6569178852643419,0.6689113355780022,0.6722783389450057,0.6457399103139013,0.6590282116805428,0.010140008285073679
1.9570006370544433,0.05853433182049501,0.006399774551391601,0.0004891829295720939,friedman_mse,0.1,deviance,3,log2,0.1,0.5,200,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 200, 'random_state': 0, 'subsample': 0.5}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.6470588235294118,0.5741239892183289,0.0363720845934552,1397,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5896860986547086,0.5628816016831977,0.013413898999305906
2.183398628234863,0.0192102203827818,0.009002494812011718,0.0006355022498529743,friedman_mse,0.1,deviance,3,log2,0.1,0.5,200,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 200, 'random_state': 0, 'subsample': 0.8}",0.6294642857142857,0.6160714285714286,0.6486486486486487,0.5945945945945946,0.7058823529411765,0.6388140161725068,0.03773810161148276,969,0.6501687289088864,0.6636670416197975,0.6677890011223344,0.6711560044893379,0.6367713004484304,0.6579104153177574,0.012751209529247942
1.9928006649017334,0.029558653416559538,0.010800027847290039,0.0026381423234270894,friedman_mse,0.1,deviance,3,log2,0.1,0.5,200,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 200, 'random_state': 0, 'subsample': 1.0}",0.6383928571428571,0.6383928571428571,0.6441441441441441,0.6081081081081081,0.6877828054298643,0.6433063791554358,0.025490397750110957,879,0.655793025871766,0.6670416197975253,0.6778900112233446,0.6767676767676768,0.6434977578475336,0.6641980183015692,0.013059079096186683
1.0986019134521485,0.05036766797285003,0.005799436569213867,0.0004002640125751179,friedman_mse,0.1,deviance,3,log2,0.1,2,100,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0, 'subsample': 0.5}",0.6116071428571429,0.5758928571428571,0.5945945945945946,0.581081081081081,0.6244343891402715,0.5974842767295597,0.0182624562717494,1248,0.59392575928009,0.6119235095613048,0.6251402918069585,0.5970819304152637,0.5852017937219731,0.6026546569571181,0.014165922307209564
1.131401491165161,0.024500619700738375,0.006598663330078125,0.000488773680647544,friedman_mse,0.1,deviance,3,log2,0.1,2,100,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0, 'subsample': 0.8}",0.6383928571428571,0.5803571428571429,0.6486486486486487,0.6081081081081081,0.6877828054298643,0.6325247079964061,0.03649267472834702,1110,0.6400449943757031,0.6501687289088864,0.6621773288439955,0.6520763187429854,0.6311659192825112,0.6471266580308164,0.010631755921156926
1.0113990783691407,0.02434480178405146,0.0076008796691894535,0.0007995254999407622,friedman_mse,0.1,deviance,3,log2,0.1,2,100,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0, 'subsample': 1.0}",0.625,0.6160714285714286,0.6576576576576577,0.6081081081081081,0.6787330316742082,0.6370170709793351,0.02673152236102499,1045,0.6389201349831272,0.6614173228346457,0.6689113355780022,0.6576879910213244,0.6423766816143498,0.6538626932062899,0.011431320815809732
1.5993993282318115,0.0241717419405085,0.007201194763183594,0.0019385579296245954,friedman_mse,0.1,deviance,3,log2,0.1,2,150,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 0, 'subsample': 0.5}",0.6428571428571429,0.5803571428571429,0.6081081081081081,0.5990990990990991,0.6334841628959276,0.6127583108715184,0.022813094801387403,1227,0.6152980877390326,0.6197975253093363,0.6318742985409652,0.622895622895623,0.6154708520179372,0.6210672773005788,0.006104921784357092
1.6928004264831542,0.008909524481991768,0.00780034065246582,0.00040055056406268925,friedman_mse,0.1,deviance,3,log2,0.1,2,150,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 0, 'subsample': 0.8}",0.6383928571428571,0.6160714285714286,0.6486486486486487,0.5900900900900901,0.6968325791855203,0.637915543575921,0.035560259489349336,1018,0.6501687289088864,0.6647919010123734,0.6666666666666666,0.6655443322109988,0.6401345291479821,0.6574612315893814,0.010556613828764551
1.527798843383789,0.04249049386727665,0.010802602767944336,0.0027849664145997623,friedman_mse,0.1,deviance,3,log2,0.1,2,150,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 0, 'subsample': 1.0}",0.6205357142857143,0.6428571428571429,0.6486486486486487,0.5945945945945946,0.6877828054298643,0.6388140161725068,0.030918925308746098,969,0.6501687289088864,0.6636670416197975,0.6588103254769921,0.6677890011223344,0.6502242152466368,0.6581318624749295,0.00707532653584156
2.1327948570251465,0.03833003279269857,0.008999252319335937,0.0010953682877830548,friedman_mse,0.1,deviance,3,log2,0.1,2,200,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 0, 'subsample': 0.5}",0.6160714285714286,0.5803571428571429,0.6126126126126126,0.5855855855855856,0.6561085972850679,0.610062893081761,0.02695657816768623,1240,0.6242969628796401,0.6186726659167604,0.6352413019079686,0.6341189674523008,0.6042600896860987,0.6233179975685537,0.011354007828881619
2.2564011573791505,0.012290438021679808,0.009200525283813477,0.0004006876968735872,friedman_mse,0.1,deviance,3,log2,0.1,2,200,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 0, 'subsample': 0.8}",0.6383928571428571,0.6160714285714286,0.6486486486486487,0.5945945945945946,0.7013574660633484,0.6397124887690926,0.0359074737182309,946,0.6569178852643419,0.6636670416197975,0.6722783389450057,0.67003367003367,0.6446188340807175,0.6615031539887065,0.00999661615293668
1.9992002487182616,0.025497391889738964,0.009800004959106445,0.000402359630156098,friedman_mse,0.1,deviance,3,log2,0.1,2,200,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 0, 'subsample': 1.0}",0.6339285714285714,0.625,0.6351351351351351,0.6036036036036037,0.6923076923076923,0.637915543575921,0.029335789694901422,1018,0.6625421822272216,0.6659167604049494,0.6734006734006734,0.6778900112233446,0.649103139013453,0.6657705532539284,0.00993324165020567
0.975999116897583,0.022467312655856574,0.00540003776550293,0.0004893175179957824,friedman_mse,0.1,deviance,3,log2,0.5,0.1,100,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 100, 'random_state': 0, 'subsample': 0.5}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
0.9754027843475341,0.033128009842681196,0.0051991939544677734,0.00039982808510602566,friedman_mse,0.1,deviance,3,log2,0.5,0.1,100,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 100, 'random_state': 0, 'subsample': 0.8}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
0.8212023735046386,0.014739799578183463,0.0057983875274658205,0.0007479709887528272,friedman_mse,0.1,deviance,3,log2,0.5,0.1,100,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 100, 'random_state': 0, 'subsample': 1.0}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.446000337600708,0.04418113106858147,0.006399202346801758,0.0007994607398342057,friedman_mse,0.1,deviance,3,log2,0.5,0.1,150,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 150, 'random_state': 0, 'subsample': 0.5}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.4096004009246825,0.03567412298510525,0.006799125671386718,0.0011640369802847531,friedman_mse,0.1,deviance,3,log2,0.5,0.1,150,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 150, 'random_state': 0, 'subsample': 0.8}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.1850007057189942,0.023716896805393104,0.006200122833251953,0.0009788303078450313,friedman_mse,0.1,deviance,3,log2,0.5,0.1,150,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 150, 'random_state': 0, 'subsample': 1.0}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.936199998855591,0.031569685405580666,0.009599971771240234,0.004923846935845507,friedman_mse,0.1,deviance,3,log2,0.5,0.1,200,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 200, 'random_state': 0, 'subsample': 0.5}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.8865995407104492,0.022533746798151635,0.006599855422973633,0.0007990371286701375,friedman_mse,0.1,deviance,3,log2,0.5,0.1,200,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 200, 'random_state': 0, 'subsample': 0.8}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.5777965545654298,0.05259840804937532,0.007000541687011719,0.001094191376801843,friedman_mse,0.1,deviance,3,log2,0.5,0.1,200,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 200, 'random_state': 0, 'subsample': 1.0}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
0.9632015228271484,0.022397984390837757,0.006599855422973633,0.0007980248639131798,friedman_mse,0.1,deviance,3,log2,0.5,0.5,100,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 0, 'subsample': 0.5}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
0.9469984531402588,0.02936078299000425,0.006014776229858398,0.0015421129141430815,friedman_mse,0.1,deviance,3,log2,0.5,0.5,100,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 0, 'subsample': 0.8}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
0.8364009857177734,0.02235359023779778,0.005600404739379883,0.0008010635968770185,friedman_mse,0.1,deviance,3,log2,0.5,0.5,100,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 0, 'subsample': 1.0}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.4144013404846192,0.011858687453153159,0.006397867202758789,0.0008008986434645895,friedman_mse,0.1,deviance,3,log2,0.5,0.5,150,0,0.5,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 150, 'random_state': 0, 'subsample': 0.5}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.4428004264831542,0.021086345851939272,0.006205224990844726,0.0009916234575638777,friedman_mse,0.1,deviance,3,log2,0.5,0.5,150,0,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 150, 'random_state': 0, 'subsample': 0.8}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
1.205399990081787,0.028160704771109223,0.006399965286254883,0.0018546513478726152,friedman_mse,0.1,deviance,3,log2,0.5,0.5,150,0,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 150, 'random_state': 0, 'subsample': 1.0}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,1426,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
