mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.24300079345703124,0.004289922825950616,0.02299971580505371,0.0012642924148987074,True,balanced,gini,8,sqrt,2,50,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",0.6993243243243243,0.6972789115646258,0.6712328767123288,0.7191780821917808,0.7397260273972602,0.7053206002728513,0.02292812093270302,841,0.7948717948717948,0.7542662116040956,0.8015332197614992,0.782793867120954,0.762350936967632,0.7791632060651951,0.018236620850225302
0.5086004257202148,0.0070610422165472,0.048000240325927736,0.00394974739331103,True,balanced,gini,8,sqrt,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.6858108108108109,0.7142857142857143,0.6712328767123288,0.75,0.75,0.7141882673942701,0.03226470569473207,772,0.7948717948717948,0.7849829351535836,0.7887563884156729,0.793015332197615,0.8015332197614992,0.7926319340800331,0.005620033737255959
0.7295974731445313,0.02399440756688233,0.06439971923828125,0.005887362535591214,True,balanced,gini,8,sqrt,2,150,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 150}",0.6858108108108109,0.7278911564625851,0.660958904109589,0.7465753424657534,0.7397260273972602,0.7121418826739427,0.033154848100718136,789,0.7837606837606838,0.78839590443686,0.793015332197615,0.797274275979557,0.7666098807495741,0.785811215424858,0.010610161228398168
0.993000078201294,0.017922209956135336,0.08040051460266114,0.0044544540549331215,True,balanced,gini,8,sqrt,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",0.6790540540540541,0.7142857142857143,0.678082191780822,0.726027397260274,0.7465753424657534,0.708731241473397,0.02675761323136511,810,0.7760683760683761,0.7866894197952219,0.8100511073253833,0.7836456558773425,0.782793867120954,0.7878496852374556,0.011629993671950495
0.2456000804901123,0.011272966401796295,0.022400856018066406,0.0004918308199954704,True,balanced,gini,8,sqrt,5,50,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",0.7128378378378378,0.7142857142857143,0.684931506849315,0.7328767123287672,0.7705479452054794,0.723055934515689,0.028186412658059035,666,0.7931623931623931,0.7704778156996587,0.7802385008517888,0.7614991482112436,0.7563884156729132,0.7723532547195996,0.013201532749612133
0.4795989036560059,0.01892676277392116,0.045401477813720705,0.005953440085434297,True,balanced,gini,8,sqrt,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.6959459459459459,0.7244897959183674,0.6746575342465754,0.702054794520548,0.7431506849315068,0.7080491132332879,0.02363140112649284,817,0.7743589743589744,0.7704778156996587,0.7836456558773425,0.7563884156729132,0.7367972742759795,0.7643336271769736,0.016325380290689445
0.7543972969055176,0.040072424405869174,0.06240081787109375,0.0022468540684663675,True,balanced,gini,8,sqrt,5,150,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 150}",0.6891891891891891,0.717687074829932,0.6575342465753424,0.7294520547945206,0.773972602739726,0.713506139154161,0.03906143987994103,781,0.7811965811965812,0.7619453924914675,0.7853492333901193,0.7674616695059625,0.7572402044293015,0.7706386162026864,0.010890871863205498
0.9680006504058838,0.027108114811963097,0.08079967498779297,0.003311662964251904,True,balanced,gini,8,sqrt,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",0.6858108108108109,0.7040816326530612,0.660958904109589,0.726027397260274,0.7568493150684932,0.7066848567530696,0.03288696897794895,829,0.7649572649572649,0.7559726962457338,0.7793867120954003,0.75809199318569,0.752129471890971,0.7621076276750121,0.009591803666586185
0.22699899673461915,0.01628284217362606,0.022600746154785155,0.0013570357317277564,True,balanced,gini,8,log2,2,50,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",0.6925675675675675,0.7142857142857143,0.6678082191780822,0.726027397260274,0.7842465753424658,0.7169167803547067,0.03899917715999244,738,0.7897435897435897,0.8174061433447098,0.8143100511073254,0.7981260647359455,0.7921635434412265,0.8023498784745593,0.011404011405852519
0.42500009536743166,0.017076382565968582,0.04279775619506836,0.002136056753528983,True,balanced,gini,8,log2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.7128378378378378,0.7346938775510204,0.6712328767123288,0.7294520547945206,0.7568493150684932,0.7210095497953616,0.028541123463813458,688,0.8094017094017094,0.8250853242320819,0.823679727427598,0.8066439522998297,0.8049403747870528,0.8139502176296544,0.008647562294352857
