mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_decision_function_shape,param_gamma,param_kernel,param_random_state,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4213993072509766,0.011108012188183634,0.08299903869628907,0.01283973986929795,0.6,balanced,ovr,scale,linear,0,,"{'C': 0.6, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6875,0.6875,0.6981981981981982,0.6171171171171171,0.6515837104072398,0.6684636118598383,0.030077659899951703,187,0.7581552305961755,0.734533183352081,0.7306397306397306,0.7586980920314254,0.7365470852017937,0.7437146643642413,0.01216273599387552
0.518601942062378,0.05050014954501408,0.08400063514709473,0.014700664143932514,0.6,balanced,ovr,auto,linear,0,,"{'C': 0.6, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6875,0.6875,0.6981981981981982,0.6171171171171171,0.6515837104072398,0.6684636118598383,0.030077659899951703,187,0.7581552305961755,0.734533183352081,0.7306397306397306,0.7586980920314254,0.7365470852017937,0.7437146643642413,0.01216273599387552
0.4414006233215332,0.048121989012651044,0.07179751396179199,0.007136249843648843,0.6,,ovo,scale,linear,0,,"{'C': 0.6, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6696428571428571,0.7589285714285714,0.7387387387387387,0.6666666666666666,0.7330316742081447,0.7133872416891285,0.03798338472826077,51,0.796400449943757,0.796400449943757,0.7833894500561167,0.8013468013468014,0.781390134529148,0.791785457163916,0.00790659582038569
0.4093987464904785,0.03238512446900362,0.06320152282714844,0.0059133538933594425,0.6,,ovo,auto,linear,0,,"{'C': 0.6, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6696428571428571,0.7589285714285714,0.7387387387387387,0.6666666666666666,0.7330316742081447,0.7133872416891285,0.03798338472826077,51,0.796400449943757,0.796400449943757,0.7833894500561167,0.8013468013468014,0.781390134529148,0.791785457163916,0.00790659582038569
0.3971975326538086,0.07390656508208919,0.07320165634155273,0.014780706329319706,0.6,,ovr,scale,linear,0,,"{'C': 0.6, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6696428571428571,0.7589285714285714,0.7387387387387387,0.6666666666666666,0.7330316742081447,0.7133872416891285,0.03798338472826077,51,0.796400449943757,0.796400449943757,0.7833894500561167,0.8013468013468014,0.781390134529148,0.791785457163916,0.00790659582038569
0.48820176124572756,0.030142875294781765,0.07119927406311036,0.009407383774544054,0.6,,ovr,auto,linear,0,,"{'C': 0.6, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6696428571428571,0.7589285714285714,0.7387387387387387,0.6666666666666666,0.7330316742081447,0.7133872416891285,0.03798338472826077,51,0.796400449943757,0.796400449943757,0.7833894500561167,0.8013468013468014,0.781390134529148,0.791785457163916,0.00790659582038569
0.45440001487731935,0.027339323971717688,0.06639771461486817,0.0014961395850727555,1,balanced,ovo,scale,linear,0,,"{'C': 1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6517857142857143,0.6919642857142857,0.6846846846846847,0.6216216216216216,0.6742081447963801,0.6648697214734951,0.0255127843780216,191,0.7705286839145107,0.7525309336332958,0.7519640852974186,0.7699214365881033,0.7432735426008968,0.757643736406845,0.010785781872100894
0.44620213508605955,0.030284090734896144,0.06439805030822754,0.0033217000984542824,1,balanced,ovo,auto,linear,0,,"{'C': 1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6517857142857143,0.6919642857142857,0.6846846846846847,0.6216216216216216,0.6742081447963801,0.6648697214734951,0.0255127843780216,191,0.7705286839145107,0.7525309336332958,0.7519640852974186,0.7699214365881033,0.7432735426008968,0.757643736406845,0.010785781872100894
0.4322030067443848,0.0267306787302424,0.07080268859863281,0.0033121337850017924,1,balanced,ovr,scale,linear,0,,"{'C': 1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6517857142857143,0.6919642857142857,0.6846846846846847,0.6216216216216216,0.6742081447963801,0.6648697214734951,0.0255127843780216,191,0.7705286839145107,0.7525309336332958,0.7519640852974186,0.7699214365881033,0.7432735426008968,0.757643736406845,0.010785781872100894
0.4285991668701172,0.014433075214605238,0.07319808006286621,0.0023149652349683625,1,balanced,ovr,auto,linear,0,,"{'C': 1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6517857142857143,0.6919642857142857,0.6846846846846847,0.6216216216216216,0.6742081447963801,0.6648697214734951,0.0255127843780216,191,0.7705286839145107,0.7525309336332958,0.7519640852974186,0.7699214365881033,0.7432735426008968,0.757643736406845,0.010785781872100894
0.4292025089263916,0.0388945411146407,0.06640286445617676,0.005426488000417312,1,,ovo,scale,linear,0,,"{'C': 1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6785714285714286,0.7410714285714286,0.7117117117117117,0.6711711711711712,0.7194570135746606,0.7044025157232704,0.026092689712268358,91,0.8155230596175478,0.7997750281214848,0.7946127946127947,0.8159371492704826,0.7948430493273543,0.8041382161899329,0.009643657761001609
0.4233992099761963,0.037263676583303394,0.06680421829223633,0.009435833905295465,1,,ovo,auto,linear,0,,"{'C': 1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6785714285714286,0.7410714285714286,0.7117117117117117,0.6711711711711712,0.7194570135746606,0.7044025157232704,0.026092689712268358,91,0.8155230596175478,0.7997750281214848,0.7946127946127947,0.8159371492704826,0.7948430493273543,0.8041382161899329,0.009643657761001609
0.40740056037902833,0.017960256378724903,0.06700410842895507,0.005368155825178126,1,,ovr,scale,linear,0,,"{'C': 1, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6785714285714286,0.7410714285714286,0.7117117117117117,0.6711711711711712,0.7194570135746606,0.7044025157232704,0.026092689712268358,91,0.8155230596175478,0.7997750281214848,0.7946127946127947,0.8159371492704826,0.7948430493273543,0.8041382161899329,0.009643657761001609
0.4294025421142578,0.03579082311451562,0.06340165138244629,0.0033815210089300526,1,,ovr,auto,linear,0,,"{'C': 1, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6785714285714286,0.7410714285714286,0.7117117117117117,0.6711711711711712,0.7194570135746606,0.7044025157232704,0.026092689712268358,91,0.8155230596175478,0.7997750281214848,0.7946127946127947,0.8159371492704826,0.7948430493273543,0.8041382161899329,0.009643657761001609
0.48419342041015623,0.045144804111390824,0.06439933776855469,0.0034970844950321547,2,balanced,ovo,scale,linear,0,,"{'C': 2, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.6741071428571429,0.6756756756756757,0.6216216216216216,0.669683257918552,0.660377358490566,0.020035719981176408,209,0.7874015748031497,0.7750281214848144,0.7789001122334456,0.7946127946127947,0.7713004484304933,0.7814486103129396,0.008478634835253308
0.4631941318511963,0.02399735810550998,0.06540102958679199,0.003262366433706155,2,balanced,ovo,auto,linear,0,,"{'C': 2, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.6741071428571429,0.6756756756756757,0.6216216216216216,0.669683257918552,0.660377358490566,0.020035719981176408,209,0.7874015748031497,0.7750281214848144,0.7789001122334456,0.7946127946127947,0.7713004484304933,0.7814486103129396,0.008478634835253308
0.48780145645141604,0.026055769138426246,0.08300323486328125,0.012377253628777207,2,balanced,ovr,scale,linear,0,,"{'C': 2, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.6741071428571429,0.6756756756756757,0.6216216216216216,0.669683257918552,0.660377358490566,0.020035719981176408,209,0.7874015748031497,0.7750281214848144,0.7789001122334456,0.7946127946127947,0.7713004484304933,0.7814486103129396,0.008478634835253308
0.46300086975097654,0.02528453960529616,0.06779913902282715,0.006848894514963666,2,balanced,ovr,auto,linear,0,,"{'C': 2, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.6741071428571429,0.6756756756756757,0.6216216216216216,0.669683257918552,0.660377358490566,0.020035719981176408,209,0.7874015748031497,0.7750281214848144,0.7789001122334456,0.7946127946127947,0.7713004484304933,0.7814486103129396,0.008478634835253308
0.4702003479003906,0.028604060083799815,0.06079998016357422,0.0015980241100402245,2,,ovo,scale,linear,0,,"{'C': 2, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.7276785714285714,0.7072072072072072,0.6666666666666666,0.7104072398190046,0.6945193171608266,0.026234551147014826,129,0.8335208098987626,0.81214848143982,0.8092031425364759,0.8260381593714927,0.8094170403587444,0.8180655267210591,0.00990735327053896
0.5173989295959472,0.06782452942035283,0.06559972763061524,0.010189095606267858,2,,ovo,auto,linear,0,,"{'C': 2, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.7276785714285714,0.7072072072072072,0.6666666666666666,0.7104072398190046,0.6945193171608266,0.026234551147014826,129,0.8335208098987626,0.81214848143982,0.8092031425364759,0.8260381593714927,0.8094170403587444,0.8180655267210591,0.00990735327053896
0.47099575996398924,0.043303526104325286,0.06080393791198731,0.006177379880359913,2,,ovr,scale,linear,0,,"{'C': 2, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.7276785714285714,0.7072072072072072,0.6666666666666666,0.7104072398190046,0.6945193171608266,0.026234551147014826,129,0.8335208098987626,0.81214848143982,0.8092031425364759,0.8260381593714927,0.8094170403587444,0.8180655267210591,0.00990735327053896
0.48579769134521483,0.021646077343392703,0.06160235404968262,0.006019035165582708,2,,ovr,auto,linear,0,,"{'C': 2, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.7276785714285714,0.7072072072072072,0.6666666666666666,0.7104072398190046,0.6945193171608266,0.026234551147014826,129,0.8335208098987626,0.81214848143982,0.8092031425364759,0.8260381593714927,0.8094170403587444,0.8180655267210591,0.00990735327053896
0.5867993831634521,0.05048736818250385,0.068603515625,0.014596136487878721,5,balanced,ovo,scale,linear,0,,"{'C': 5, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6651785714285714,0.6696428571428571,0.6531531531531531,0.6126126126126126,0.665158371040724,0.6531895777178796,0.02098251055600532,229,0.81214848143982,0.8008998875140607,0.8013468013468014,0.8069584736251403,0.7937219730941704,0.8030151234039986,0.006206261419159752
0.5720036029815674,0.047167150818835504,0.06800079345703125,0.00950504205271186,5,balanced,ovo,auto,linear,0,,"{'C': 5, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6651785714285714,0.6696428571428571,0.6531531531531531,0.6126126126126126,0.665158371040724,0.6531895777178796,0.02098251055600532,229,0.81214848143982,0.8008998875140607,0.8013468013468014,0.8069584736251403,0.7937219730941704,0.8030151234039986,0.006206261419159752
0.5531968593597412,0.010909607542139139,0.06940417289733887,0.011394269326961708,5,balanced,ovr,scale,linear,0,,"{'C': 5, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6651785714285714,0.6696428571428571,0.6531531531531531,0.6126126126126126,0.665158371040724,0.6531895777178796,0.02098251055600532,229,0.81214848143982,0.8008998875140607,0.8013468013468014,0.8069584736251403,0.7937219730941704,0.8030151234039986,0.006206261419159752
0.6180021286010742,0.05296313700603851,0.06599607467651367,0.007180092638356533,5,balanced,ovr,auto,linear,0,,"{'C': 5, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6651785714285714,0.6696428571428571,0.6531531531531531,0.6126126126126126,0.665158371040724,0.6531895777178796,0.02098251055600532,229,0.81214848143982,0.8008998875140607,0.8013468013468014,0.8069584736251403,0.7937219730941704,0.8030151234039986,0.006206261419159752
0.6200032711029053,0.026996132312115135,0.06299500465393067,0.0038465638522688322,5,,ovo,scale,linear,0,,"{'C': 5, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6651785714285714,0.6964285714285714,0.7027027027027027,0.6621621621621622,0.7149321266968326,0.688230008984726,0.020961027477962496,153,0.8458942632170978,0.8245219347581553,0.8282828282828283,0.8395061728395061,0.82847533632287,0.8333361070840916,0.008032799632940521
0.616599702835083,0.056501818242990665,0.06540164947509766,0.00440523750765775,5,,ovo,auto,linear,0,,"{'C': 5, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6651785714285714,0.6964285714285714,0.7027027027027027,0.6621621621621622,0.7149321266968326,0.688230008984726,0.020961027477962496,153,0.8458942632170978,0.8245219347581553,0.8282828282828283,0.8395061728395061,0.82847533632287,0.8333361070840916,0.008032799632940521
0.6377956867218018,0.07682258688955158,0.06100444793701172,0.002753946723033173,5,,ovr,scale,linear,0,,"{'C': 5, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6651785714285714,0.6964285714285714,0.7027027027027027,0.6621621621621622,0.7149321266968326,0.688230008984726,0.020961027477962496,153,0.8458942632170978,0.8245219347581553,0.8282828282828283,0.8395061728395061,0.82847533632287,0.8333361070840916,0.008032799632940521
0.6317986011505127,0.06219350400181424,0.06400146484375,0.0074032232495173725,5,,ovr,auto,linear,0,,"{'C': 5, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6651785714285714,0.6964285714285714,0.7027027027027027,0.6621621621621622,0.7149321266968326,0.688230008984726,0.020961027477962496,153,0.8458942632170978,0.8245219347581553,0.8282828282828283,0.8395061728395061,0.82847533632287,0.8333361070840916,0.008032799632940521
0.8339998245239257,0.16984759460960877,0.06479830741882324,0.01303977967250188,10,balanced,ovo,scale,linear,0,,"{'C': 10, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6741071428571429,0.6830357142857143,0.6486486486486487,0.6036036036036037,0.6742081447963801,0.6567834681042228,0.02892549427653511,217,0.8200224971878515,0.8211473565804275,0.8215488215488216,0.8148148148148148,0.8060538116591929,0.8167174603582217,0.00585188454395509
0.8346002101898193,0.2265047060397,0.0639991283416748,0.005019510942542658,10,balanced,ovo,auto,linear,0,,"{'C': 10, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6741071428571429,0.6830357142857143,0.6486486486486487,0.6036036036036037,0.6742081447963801,0.6567834681042228,0.02892549427653511,217,0.8200224971878515,0.8211473565804275,0.8215488215488216,0.8148148148148148,0.8060538116591929,0.8167174603582217,0.00585188454395509
0.8326000690460205,0.17293137078249088,0.06399641036987305,0.014223456160528522,10,balanced,ovr,scale,linear,0,,"{'C': 10, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6741071428571429,0.6830357142857143,0.6486486486486487,0.6036036036036037,0.6742081447963801,0.6567834681042228,0.02892549427653511,217,0.8200224971878515,0.8211473565804275,0.8215488215488216,0.8148148148148148,0.8060538116591929,0.8167174603582217,0.00585188454395509
0.8420029640197754,0.17153235949500203,0.06539897918701172,0.006244647425332424,10,balanced,ovr,auto,linear,0,,"{'C': 10, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6741071428571429,0.6830357142857143,0.6486486486486487,0.6036036036036037,0.6742081447963801,0.6567834681042228,0.02892549427653511,217,0.8200224971878515,0.8211473565804275,0.8215488215488216,0.8148148148148148,0.8060538116591929,0.8167174603582217,0.00585188454395509
1.0759990215301514,0.1627277019925897,0.05519862174987793,0.0029256355767336615,10,,ovo,scale,linear,0,,"{'C': 10, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.6919642857142857,0.6801801801801802,0.6621621621621622,0.6877828054298643,0.6765498652291105,0.012932943520934975,167,0.8515185601799775,0.8380202474690663,0.8305274971941639,0.8496071829405163,0.8318385650224215,0.8403024105612291,0.008772396278305608
1.0995991706848145,0.1899852239559301,0.058000707626342775,0.00533030011905799,10,,ovo,auto,linear,0,,"{'C': 10, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.6919642857142857,0.6801801801801802,0.6621621621621622,0.6877828054298643,0.6765498652291105,0.012932943520934975,167,0.8515185601799775,0.8380202474690663,0.8305274971941639,0.8496071829405163,0.8318385650224215,0.8403024105612291,0.008772396278305608
1.0181999683380127,0.17158025738782726,0.060199832916259764,0.007523222622183624,10,,ovr,scale,linear,0,,"{'C': 10, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.6919642857142857,0.6801801801801802,0.6621621621621622,0.6877828054298643,0.6765498652291105,0.012932943520934975,167,0.8515185601799775,0.8380202474690663,0.8305274971941639,0.8496071829405163,0.8318385650224215,0.8403024105612291,0.008772396278305608
1.101803970336914,0.18807922894369344,0.056800556182861325,0.0021362846731648923,10,,ovr,auto,linear,0,,"{'C': 10, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6607142857142857,0.6919642857142857,0.6801801801801802,0.6621621621621622,0.6877828054298643,0.6765498652291105,0.012932943520934975,167,0.8515185601799775,0.8380202474690663,0.8305274971941639,0.8496071829405163,0.8318385650224215,0.8403024105612291,0.008772396278305608
0.7906013488769531,0.0408799635751261,0.11060304641723633,0.005780236087698729,0.1,balanced,ovo,scale,rbf,0,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf', 'random_state': 0}",0.7232142857142857,0.7321428571428571,0.7027027027027027,0.6261261261261262,0.7013574660633484,0.6972147349505841,0.037402991367244544,113,0.7131608548931384,0.7109111361079865,0.7205387205387206,0.7272727272727273,0.7040358744394619,0.7151838626504069,0.008017999058424308
0.9909999370574951,0.08014824119570838,0.12320294380187988,0.010396125333843013,0.1,balanced,ovo,auto,rbf,0,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'rbf', 'random_state': 0}",0.3482142857142857,0.35267857142857145,0.5900900900900901,0.481981981981982,0.3936651583710407,0.4330637915543576,0.0919408211924948,379,0.35995500562429694,0.3577052868391451,0.5656565656565656,0.5117845117845118,0.40919282511210764,0.44085883900332534,0.08374676538945518
0.825601863861084,0.03168167301609287,0.12280316352844238,0.012219984389087094,0.1,balanced,ovr,scale,rbf,0,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'rbf', 'random_state': 0}",0.7232142857142857,0.7321428571428571,0.7027027027027027,0.6261261261261262,0.7013574660633484,0.6972147349505841,0.037402991367244544,113,0.7131608548931384,0.7109111361079865,0.7205387205387206,0.7272727272727273,0.7040358744394619,0.7151838626504069,0.008017999058424308
0.949599027633667,0.04586352468493174,0.11800093650817871,0.005477464267234605,0.1,balanced,ovr,auto,rbf,0,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf', 'random_state': 0}",0.3482142857142857,0.35267857142857145,0.5900900900900901,0.481981981981982,0.3936651583710407,0.4330637915543576,0.0919408211924948,379,0.35995500562429694,0.3577052868391451,0.5656565656565656,0.5117845117845118,0.40919282511210764,0.44085883900332534,0.08374676538945518
0.5654027938842774,0.03068503097262064,0.12279863357543945,0.017798798141769136,0.1,,ovo,scale,rbf,0,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf', 'random_state': 0}",0.5580357142857143,0.5535714285714286,0.5495495495495496,0.5585585585585585,0.5565610859728507,0.555256064690027,0.003336924987964434,353,0.5590551181102362,0.5568053993250843,0.5622895622895623,0.5622895622895623,0.5571748878923767,0.5595229059813643,0.0023843502729631386
0.45620112419128417,0.02623998719677965,0.10240869522094727,0.005395425318181302,0.1,,ovo,auto,rbf,0,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'rbf', 'random_state': 0}",0.5535714285714286,0.5535714285714286,0.5585585585585585,0.5585585585585585,0.5565610859728507,0.5561545372866128,0.002241446251312745,273,0.5568053993250843,0.5568053993250843,0.5555555555555556,0.5555555555555556,0.5560538116591929,0.5561551442840946,0.0005612387770488874
