mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.11620426177978516,0.0025612111792942477,0.010201072692871094,0.0009770704928150668,True,balanced,gini,8,sqrt,2,50,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 0}",0.6964285714285714,0.7366071428571429,0.7027027027027027,0.6126126126126126,0.7149321266968326,0.692722371967655,0.042287467448391236,802,0.7649043869516311,0.7986501687289089,0.7833894500561167,0.7744107744107744,0.7802690582959642,0.7803247676886791,0.011117366265456927
0.22079963684082032,0.007308798465719051,0.01779909133911133,0.0009815587607711498,True,balanced,gini,8,sqrt,2,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0}",0.7053571428571429,0.7410714285714286,0.7252252252252253,0.6171171171171171,0.7104072398190046,0.6999101527403414,0.04317289763556949,734,0.7930258717660292,0.8143982002249719,0.792368125701459,0.797979797979798,0.7881165919282511,0.7971777175201019,0.009161466599528855
0.3207974910736084,0.006239646786665191,0.027399349212646484,0.0023312069701646363,True,balanced,gini,8,sqrt,2,150,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 0}",0.7008928571428571,0.75,0.7252252252252253,0.6531531531531531,0.7104072398190046,0.7079964061096137,0.03202390836847438,633,0.7997750281214848,0.8166479190101237,0.8092031425364759,0.7991021324354658,0.7982062780269058,0.8045869000260911,0.007221177157415236
0.4552004337310791,0.03123987732847623,0.03199944496154785,0.002279329776255117,True,balanced,gini,8,sqrt,2,200,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 0}",0.7098214285714286,0.7544642857142857,0.7252252252252253,0.6576576576576577,0.7104072398190046,0.7115902964959568,0.03143430426856419,585,0.8065241844769404,0.8211473565804275,0.8125701459034792,0.8002244668911336,0.7892376681614349,0.805940764402683,0.010836964565885843
0.11800312995910645,0.011134229688321708,0.009418106079101563,0.0007928028097534884,True,balanced,gini,8,sqrt,5,50,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 0}",0.7053571428571429,0.7455357142857143,0.7162162162162162,0.6351351351351351,0.6923076923076923,0.6990116801437556,0.03640783093605571,745,0.7525309336332958,0.7795275590551181,0.7721661054994389,0.7777777777777778,0.7600896860986547,0.768418412412857,0.010457874799522565
0.21520071029663085,0.01509318395998043,0.016600513458251955,0.0004862076016896988,True,balanced,gini,8,sqrt,5,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 0}",0.7053571428571429,0.7723214285714286,0.7117117117117117,0.6486486486486487,0.7013574660633484,0.7079964061096137,0.03934699226327508,633,0.7772778402699663,0.7784026996625422,0.7777777777777778,0.7777777777777778,0.7544843049327354,0.7731440800841598,0.009336707883159892
0.29740004539489745,0.007174812270379411,0.024001598358154297,0.0008918250199143388,True,balanced,gini,8,sqrt,5,150,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 0}",0.7053571428571429,0.7723214285714286,0.7207207207207207,0.6666666666666666,0.6968325791855203,0.7124887690925427,0.0348097253872783,559,0.7795275590551181,0.796400449943757,0.7777777777777778,0.7845117845117845,0.7589686098654709,0.7794372362307816,0.012126238374540079
0.42400507926940917,0.015073704732496952,0.03319563865661621,0.0028546339047841444,True,balanced,gini,8,sqrt,5,200,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 0}",0.7098214285714286,0.7678571428571429,0.7297297297297297,0.6711711711711712,0.6923076923076923,0.7142857142857143,0.03310375343387895,539,0.7885264341957255,0.8008998875140607,0.7867564534231201,0.7845117845117845,0.7600896860986547,0.7841568491486691,0.013308154387142852
0.09779891967773438,0.0027839940861723667,0.00899643898010254,0.0006382977073627741,True,balanced,gini,8,log2,2,50,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 0}",0.6830357142857143,0.7366071428571429,0.6891891891891891,0.6216216216216216,0.6923076923076923,0.6846361185983828,0.036768955639447855,877,0.8200224971878515,0.8110236220472441,0.813692480359147,0.8383838383838383,0.82847533632287,0.8223195548601903,0.010032505540049481
0.1789994716644287,0.006450020755513395,0.01659870147705078,0.000489984787231559,True,balanced,gini,8,log2,2,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0}",0.6830357142857143,0.75,0.7297297297297297,0.6486486486486487,0.7058823529411765,0.7035040431266847,0.03546719626289274,688,0.8391451068616423,0.8335208098987626,0.8148148148148148,0.835016835016835,0.827354260089686,0.8299703653363482,0.008470928085578025
