mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_decision_function_shape,param_gamma,param_kernel,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.801603364944458,0.02936445171698401,0.1283994197845459,0.01888737335704448,0.6,balanced,ovr,scale,linear,,"{'C': 0.6, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.711864406779661,0.673469387755102,0.6348122866894198,0.6552901023890785,0.6804123711340206,0.6712141882673943,0.025804086782436345,203,0.7412467976088813,0.757679180887372,0.7485080988917306,0.7536231884057971,0.734468085106383,0.7471050701800328,0.008369933348498167
0.7498020648956298,0.05027250554432891,0.10480384826660157,0.021465141670198144,0.6,balanced,ovr,auto,linear,,"{'C': 0.6, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.711864406779661,0.673469387755102,0.6348122866894198,0.6552901023890785,0.6804123711340206,0.6712141882673943,0.025804086782436345,203,0.7412467976088813,0.757679180887372,0.7485080988917306,0.7536231884057971,0.734468085106383,0.7471050701800328,0.008369933348498167
0.6996015071868896,0.05885212746709699,0.10880184173583984,0.023749296766994766,0.6,,ovo,scale,linear,,"{'C': 0.6, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.7322033898305085,0.7346938775510204,0.6860068259385665,0.7406143344709898,0.7594501718213058,0.7305593451568895,0.024219348608717443,101,0.7882152006831767,0.7858361774744027,0.7894288150042625,0.773231031543052,0.7702127659574468,0.7813847981324681,0.008030860439562288
0.6808002471923829,0.058745910593706666,0.09540061950683594,0.01736011525297065,0.6,,ovo,auto,linear,,"{'C': 0.6, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.7322033898305085,0.7346938775510204,0.6860068259385665,0.7406143344709898,0.7594501718213058,0.7305593451568895,0.024219348608717443,101,0.7882152006831767,0.7858361774744027,0.7894288150042625,0.773231031543052,0.7702127659574468,0.7813847981324681,0.008030860439562288
0.6799989700317383,0.015847137487266,0.09400062561035157,0.013597873535840927,0.6,,ovr,scale,linear,,"{'C': 0.6, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.7322033898305085,0.7346938775510204,0.6860068259385665,0.7406143344709898,0.7594501718213058,0.7305593451568895,0.024219348608717443,101,0.7882152006831767,0.7858361774744027,0.7894288150042625,0.773231031543052,0.7702127659574468,0.7813847981324681,0.008030860439562288
0.6585970878601074,0.031114825569226973,0.09640212059020996,0.009335478974155167,0.6,,ovr,auto,linear,,"{'C': 0.6, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.7322033898305085,0.7346938775510204,0.6860068259385665,0.7406143344709898,0.7594501718213058,0.7305593451568895,0.024219348608717443,101,0.7882152006831767,0.7858361774744027,0.7894288150042625,0.773231031543052,0.7702127659574468,0.7813847981324681,0.008030860439562288
0.7472054481506347,0.03629256362090155,0.11640119552612305,0.01713998480871541,1,balanced,ovo,scale,linear,,"{'C': 1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.7084745762711865,0.6768707482993197,0.6416382252559727,0.6621160409556314,0.6838487972508591,0.67462482946794,0.02229833002156288,193,0.748932536293766,0.7610921501706485,0.7553282182438192,0.7595907928388747,0.7565957446808511,0.7563078884455919,0.004221493948571721
0.7779988765716552,0.08671436649769627,0.1040048599243164,0.004048800215662353,1,balanced,ovo,auto,linear,,"{'C': 1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.7084745762711865,0.6768707482993197,0.6416382252559727,0.6621160409556314,0.6838487972508591,0.67462482946794,0.02229833002156288,193,0.748932536293766,0.7610921501706485,0.7553282182438192,0.7595907928388747,0.7565957446808511,0.7563078884455919,0.004221493948571721
0.8232014179229736,0.036069438655808896,0.11080031394958496,0.010003399504782823,1,balanced,ovr,scale,linear,,"{'C': 1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.7084745762711865,0.6768707482993197,0.6416382252559727,0.6621160409556314,0.6838487972508591,0.67462482946794,0.02229833002156288,193,0.748932536293766,0.7610921501706485,0.7553282182438192,0.7595907928388747,0.7565957446808511,0.7563078884455919,0.004221493948571721
0.7564056396484375,0.0340049362669046,0.10619597434997559,0.0037085857958161716,1,balanced,ovr,auto,linear,,"{'C': 1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.7084745762711865,0.6768707482993197,0.6416382252559727,0.6621160409556314,0.6838487972508591,0.67462482946794,0.02229833002156288,193,0.748932536293766,0.7610921501706485,0.7553282182438192,0.7595907928388747,0.7565957446808511,0.7563078884455919,0.004221493948571721
0.696604871749878,0.035571211265019664,0.09009175300598145,0.008158154437552648,1,,ovo,scale,linear,,"{'C': 1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.7457627118644068,0.717687074829932,0.6757679180887372,0.7440273037542662,0.7560137457044673,0.727830832196453,0.02893394062263343,109,0.784799316823228,0.78839590443686,0.7953964194373402,0.7843137254901961,0.774468085106383,0.7854746902588015,0.00678120236564318
0.6374048233032227,0.032887548116197915,0.09200210571289062,0.008031385702632766,1,,ovo,auto,linear,,"{'C': 1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.7457627118644068,0.717687074829932,0.6757679180887372,0.7440273037542662,0.7560137457044673,0.727830832196453,0.02893394062263343,109,0.784799316823228,0.78839590443686,0.7953964194373402,0.7843137254901961,0.774468085106383,0.7854746902588015,0.00678120236564318
0.6760019779205322,0.030017717020573348,0.08979997634887696,0.01562978411965296,1,,ovr,scale,linear,,"{'C': 1, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.7457627118644068,0.717687074829932,0.6757679180887372,0.7440273037542662,0.7560137457044673,0.727830832196453,0.02893394062263343,109,0.784799316823228,0.78839590443686,0.7953964194373402,0.7843137254901961,0.774468085106383,0.7854746902588015,0.00678120236564318
0.6283986568450928,0.04869389049833034,0.08639802932739257,0.009587665608004049,1,,ovr,auto,linear,,"{'C': 1, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.7457627118644068,0.717687074829932,0.6757679180887372,0.7440273037542662,0.7560137457044673,0.727830832196453,0.02893394062263343,109,0.784799316823228,0.78839590443686,0.7953964194373402,0.7843137254901961,0.774468085106383,0.7854746902588015,0.00678120236564318
0.707407283782959,0.018186898466319396,0.08899917602539062,0.013203723553878161,2,balanced,ovo,scale,linear,,"{'C': 2, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.711864406779661,0.6700680272108843,0.6825938566552902,0.6518771331058021,0.697594501718213,0.6828103683492497,0.020906073155263993,179,0.7600341588385995,0.7798634812286689,0.7740835464620631,0.7749360613810742,0.7582978723404256,0.7694430240501663,0.008637534212790588
0.7056041717529297,0.04215628922632482,0.0923999309539795,0.020887079398563116,2,balanced,ovo,auto,linear,,"{'C': 2, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.711864406779661,0.6700680272108843,0.6825938566552902,0.6518771331058021,0.697594501718213,0.6828103683492497,0.020906073155263993,179,0.7600341588385995,0.7798634812286689,0.7740835464620631,0.7749360613810742,0.7582978723404256,0.7694430240501663,0.008637534212790588
0.7202059745788574,0.03305784771910754,0.08119740486145019,0.01484821544055052,2,balanced,ovr,scale,linear,,"{'C': 2, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.711864406779661,0.6700680272108843,0.6825938566552902,0.6518771331058021,0.697594501718213,0.6828103683492497,0.020906073155263993,179,0.7600341588385995,0.7798634812286689,0.7740835464620631,0.7749360613810742,0.7582978723404256,0.7694430240501663,0.008637534212790588
0.6892031669616699,0.03635331194888106,0.08760271072387696,0.019376330108990057,2,balanced,ovr,auto,linear,,"{'C': 2, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.711864406779661,0.6700680272108843,0.6825938566552902,0.6518771331058021,0.697594501718213,0.6828103683492497,0.020906073155263993,179,0.7600341588385995,0.7798634812286689,0.7740835464620631,0.7749360613810742,0.7582978723404256,0.7694430240501663,0.008637534212790588
0.6891984462738037,0.06881831685190164,0.07380709648132325,0.00796135523657389,2,,ovo,scale,linear,,"{'C': 2, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.7389830508474576,0.7210884353741497,0.6791808873720137,0.7064846416382252,0.7422680412371134,0.7175989085948158,0.02312867876684823,137,0.798462852263023,0.802901023890785,0.8081841432225064,0.7894288150042625,0.7812765957446809,0.7960506860250516,0.009613421636704474
0.6824030876159668,0.02741102141191706,0.07080316543579102,0.009450959012805214,2,,ovo,auto,linear,,"{'C': 2, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.7389830508474576,0.7210884353741497,0.6791808873720137,0.7064846416382252,0.7422680412371134,0.7175989085948158,0.02312867876684823,137,0.798462852263023,0.802901023890785,0.8081841432225064,0.7894288150042625,0.7812765957446809,0.7960506860250516,0.009613421636704474
0.6558045864105224,0.056018860705489955,0.07300209999084473,0.012697790032109956,2,,ovr,scale,linear,,"{'C': 2, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.7389830508474576,0.7210884353741497,0.6791808873720137,0.7064846416382252,0.7422680412371134,0.7175989085948158,0.02312867876684823,137,0.798462852263023,0.802901023890785,0.8081841432225064,0.7894288150042625,0.7812765957446809,0.7960506860250516,0.009613421636704474
0.6986023902893066,0.027138143097857326,0.07120141983032227,0.008567050606561023,2,,ovr,auto,linear,,"{'C': 2, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.7389830508474576,0.7210884353741497,0.6791808873720137,0.7064846416382252,0.7422680412371134,0.7175989085948158,0.02312867876684823,137,0.798462852263023,0.802901023890785,0.8081841432225064,0.7894288150042625,0.7812765957446809,0.7960506860250516,0.009613421636704474
0.7382057189941407,0.060381353181008325,0.0782003402709961,0.016606688948794916,5,balanced,ovo,scale,linear,,"{'C': 5, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.7152542372881356,0.6496598639455783,0.6791808873720137,0.6313993174061433,0.6769759450171822,0.6705320600272852,0.02861985103411255,207,0.7702818104184458,0.7901023890784983,0.7928388746803069,0.7868712702472294,0.7617021276595745,0.780359294416811,0.01218785626351269
0.7486042499542236,0.08927259816753598,0.08600082397460937,0.014378970327134517,5,balanced,ovo,auto,linear,,"{'C': 5, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.7152542372881356,0.6496598639455783,0.6791808873720137,0.6313993174061433,0.6769759450171822,0.6705320600272852,0.02861985103411255,207,0.7702818104184458,0.7901023890784983,0.7928388746803069,0.7868712702472294,0.7617021276595745,0.780359294416811,0.01218785626351269
0.7641988277435303,0.0648211827412901,0.08920378684997558,0.020732281251166444,5,balanced,ovr,scale,linear,,"{'C': 5, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.7152542372881356,0.6496598639455783,0.6791808873720137,0.6313993174061433,0.6769759450171822,0.6705320600272852,0.02861985103411255,207,0.7702818104184458,0.7901023890784983,0.7928388746803069,0.7868712702472294,0.7617021276595745,0.780359294416811,0.01218785626351269
0.7511981964111328,0.06568033135346844,0.08200325965881347,0.01712973081616253,5,balanced,ovr,auto,linear,,"{'C': 5, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.7152542372881356,0.6496598639455783,0.6791808873720137,0.6313993174061433,0.6769759450171822,0.6705320600272852,0.02861985103411255,207,0.7702818104184458,0.7901023890784983,0.7928388746803069,0.7868712702472294,0.7617021276595745,0.780359294416811,0.01218785626351269
0.8522004127502442,0.06029056628957705,0.0642003059387207,0.003809572394143138,5,,ovo,scale,linear,,"{'C': 5, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.7186440677966102,0.7142857142857143,0.6757679180887372,0.7030716723549488,0.738831615120275,0.7100954979536153,0.02067646144260264,149,0.8010247651579846,0.8088737201365188,0.8175618073316283,0.8064791133844842,0.796595744680851,0.8061070301382933,0.007145612757774519
0.7340072631835938,0.12206242275842494,0.06639933586120605,0.005427367537240414,5,,ovo,auto,linear,,"{'C': 5, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.7186440677966102,0.7142857142857143,0.6757679180887372,0.7030716723549488,0.738831615120275,0.7100954979536153,0.02067646144260264,149,0.8010247651579846,0.8088737201365188,0.8175618073316283,0.8064791133844842,0.796595744680851,0.8061070301382933,0.007145612757774519
0.7720009803771972,0.07974470773619194,0.06800131797790528,0.006512048279566308,5,,ovr,scale,linear,,"{'C': 5, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.7186440677966102,0.7142857142857143,0.6757679180887372,0.7030716723549488,0.738831615120275,0.7100954979536153,0.02067646144260264,149,0.8010247651579846,0.8088737201365188,0.8175618073316283,0.8064791133844842,0.796595744680851,0.8061070301382933,0.007145612757774519
0.7704020500183105,0.14012549755604742,0.06280241012573243,0.00835320613330549,5,,ovr,auto,linear,,"{'C': 5, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.7186440677966102,0.7142857142857143,0.6757679180887372,0.7030716723549488,0.738831615120275,0.7100954979536153,0.02067646144260264,149,0.8010247651579846,0.8088737201365188,0.8175618073316283,0.8064791133844842,0.796595744680851,0.8061070301382933,0.007145612757774519
0.8704002857208252,0.09312501139170928,0.0849992275238037,0.008834757781078714,10,balanced,ovo,scale,linear,,"{'C': 10, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.7152542372881356,0.6666666666666666,0.6825938566552902,0.6279863481228669,0.711340206185567,0.6807639836289222,0.031971776636280445,187,0.7796754910333049,0.8046075085324232,0.7979539641943734,0.782608695652174,0.774468085106383,0.7878627489037318,0.011456639003790008
0.9510006427764892,0.11889458939550407,0.07159905433654785,0.018420843127161555,10,balanced,ovo,auto,linear,,"{'C': 10, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.7152542372881356,0.6666666666666666,0.6825938566552902,0.6279863481228669,0.711340206185567,0.6807639836289222,0.031971776636280445,187,0.7796754910333049,0.8046075085324232,0.7979539641943734,0.782608695652174,0.774468085106383,0.7878627489037318,0.011456639003790008
0.8254030227661133,0.08531524166174775,0.07380237579345703,0.01197040658649221,10,balanced,ovr,scale,linear,,"{'C': 10, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.7152542372881356,0.6666666666666666,0.6825938566552902,0.6279863481228669,0.711340206185567,0.6807639836289222,0.031971776636280445,187,0.7796754910333049,0.8046075085324232,0.7979539641943734,0.782608695652174,0.774468085106383,0.7878627489037318,0.011456639003790008
0.8135984897613525,0.06664063806650904,0.06940131187438965,0.016034448387065782,10,balanced,ovr,auto,linear,,"{'C': 10, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.7152542372881356,0.6666666666666666,0.6825938566552902,0.6279863481228669,0.711340206185567,0.6807639836289222,0.031971776636280445,187,0.7796754910333049,0.8046075085324232,0.7979539641943734,0.782608695652174,0.774468085106383,0.7878627489037318,0.011456639003790008
0.9407980918884278,0.12285611915751435,0.05759902000427246,0.005818489734153712,10,,ovo,scale,linear,,"{'C': 10, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.7186440677966102,0.6972789115646258,0.6996587030716723,0.6996587030716723,0.7353951890034365,0.7100954979536153,0.014773057683270608,149,0.807002561912895,0.8139931740614335,0.8260869565217391,0.8132992327365729,0.8017021276595745,0.812416810578443,0.008176246075931927
0.8778037548065185,0.13553747528781196,0.06720328330993652,0.013484377884932433,10,,ovo,auto,linear,,"{'C': 10, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.7186440677966102,0.6972789115646258,0.6996587030716723,0.6996587030716723,0.7353951890034365,0.7100954979536153,0.014773057683270608,149,0.807002561912895,0.8139931740614335,0.8260869565217391,0.8132992327365729,0.8017021276595745,0.812416810578443,0.008176246075931927
0.9186068534851074,0.12947071752990863,0.05640068054199219,0.004317172078843826,10,,ovr,scale,linear,,"{'C': 10, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.7186440677966102,0.6972789115646258,0.6996587030716723,0.6996587030716723,0.7353951890034365,0.7100954979536153,0.014773057683270608,149,0.807002561912895,0.8139931740614335,0.8260869565217391,0.8132992327365729,0.8017021276595745,0.812416810578443,0.008176246075931927
0.8798008441925049,0.13414074967000655,0.060207462310791014,0.0026363196006364796,10,,ovr,auto,linear,,"{'C': 10, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.7186440677966102,0.6972789115646258,0.6996587030716723,0.6996587030716723,0.7353951890034365,0.7100954979536153,0.014773057683270608,149,0.807002561912895,0.8139931740614335,0.8260869565217391,0.8132992327365729,0.8017021276595745,0.812416810578443,0.008176246075931927
1.1528038024902343,0.1691081867643249,0.20600056648254395,0.018107673116958028,0.1,balanced,ovo,scale,rbf,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.6813559322033899,0.673469387755102,0.6416382252559727,0.6860068259385665,0.7147766323024055,0.679399727148704,0.023451363110876748,191,0.713065755764304,0.7090443686006825,0.7186700767263428,0.6896845694799659,0.6987234042553192,0.7058376349653229,0.01038011787613384
1.6212016105651856,0.07479762785486184,0.200001859664917,0.013668826836064987,0.1,balanced,ovo,auto,rbf,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'rbf'}",0.1016949152542373,0.10884353741496598,0.09897610921501707,0.11604095563139932,0.33676975945017185,0.15211459754433834,0.09208595800236408,417,0.11357813834329633,0.1083617747440273,0.0988917306052856,0.10230179028132992,0.34297872340425534,0.1532224314756389,0.09501193144395735
1.30780086517334,0.08165672350393886,0.20479865074157716,0.01158046812081681,0.1,balanced,ovr,scale,rbf,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'rbf'}",0.6813559322033899,0.673469387755102,0.6416382252559727,0.6860068259385665,0.7147766323024055,0.679399727148704,0.023451363110876748,191,0.713065755764304,0.7090443686006825,0.7186700767263428,0.6896845694799659,0.6987234042553192,0.7058376349653229,0.01038011787613384
1.4524026393890381,0.0724669015371769,0.20100054740905762,0.006631440716550877,0.1,balanced,ovr,auto,rbf,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf'}",0.1016949152542373,0.10884353741496598,0.09897610921501707,0.11604095563139932,0.33676975945017185,0.15211459754433834,0.09208595800236408,417,0.11357813834329633,0.1083617747440273,0.0988917306052856,0.10230179028132992,0.34297872340425534,0.1532224314756389,0.09501193144395735
0.8496049404144287,0.027947581047264337,0.1565958023071289,0.009369367904482909,0.1,,ovo,scale,rbf,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.5728813559322034,0.5782312925170068,0.5802047781569966,0.5802047781569966,0.584192439862543,0.5791268758526603,0.0036834713904635393,269,0.5832621690862511,0.5810580204778157,0.6027280477408354,0.5788576300085252,0.5770212765957446,0.5845854287818344,0.009309912194414809
0.7768029689788818,0.06875359651909671,0.14119715690612794,0.019956288480486806,0.1,,ovo,auto,rbf,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'rbf'}",0.5694915254237288,0.5714285714285714,0.5733788395904437,0.5733788395904437,0.5738831615120275,0.572305593451569,0.0016438400907845233,273,0.5730145175064048,0.5725255972696246,0.5720375106564365,0.5720375106564365,0.5719148936170213,0.5723060059411847,0.00041166910876409206
0.8360014438629151,0.07833528982832572,0.160400915145874,0.012141121918804045,0.1,,ovr,scale,rbf,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'rbf'}",0.5728813559322034,0.5782312925170068,0.5802047781569966,0.5802047781569966,0.584192439862543,0.5791268758526603,0.0036834713904635393,269,0.5832621690862511,0.5810580204778157,0.6027280477408354,0.5788576300085252,0.5770212765957446,0.5845854287818344,0.009309912194414809
0.7770025253295898,0.05875445115883253,0.14719953536987304,0.008061909522700183,0.1,,ovr,auto,rbf,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf'}",0.5694915254237288,0.5714285714285714,0.5733788395904437,0.5733788395904437,0.5738831615120275,0.572305593451569,0.0016438400907845233,273,0.5730145175064048,0.5725255972696246,0.5720375106564365,0.5720375106564365,0.5719148936170213,0.5723060059411847,0.00041166910876409206
0.9960017681121827,0.07683886651884664,0.1668008804321289,0.023025567316347743,0.6,balanced,ovo,scale,rbf,,"{'C': 0.6, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.6949152542372882,0.717687074829932,0.658703071672355,0.6928327645051194,0.738831615120275,0.7005457025920873,0.026797006407821164,161,0.7600341588385995,0.7670648464163823,0.783461210571185,0.7715260017050298,0.7497872340425532,0.76637469031475,0.01126328143961525
