mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4992025375366211,0.04666189600119702,0.04460015296936035,0.009708230669079696,True,balanced,gini,8,sqrt,2,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0}",0.7232142857142857,0.7678571428571429,0.7297297297297297,0.6666666666666666,0.7330316742081447,0.7241689128481581,0.03264353481007298,287,0.7952755905511811,0.796400449943757,0.7777777777777778,0.8103254769921436,0.7959641255605381,0.7951486841650796,0.010337614779986277
0.7141996860504151,0.044243514378676164,0.06820058822631836,0.019332332760654995,True,balanced,gini,8,sqrt,2,150,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 0}",0.7276785714285714,0.7678571428571429,0.7207207207207207,0.6756756756756757,0.7058823529411765,0.7196765498652291,0.03007079095663708,369,0.8042744656917885,0.8076490438695163,0.7957351290684624,0.8058361391694725,0.7869955156950673,0.8000980586988614,0.007721361382959817
0.9042010307312012,0.023411343689878045,0.0775986671447754,0.006887489425997455,True,balanced,gini,8,sqrt,2,200,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 0}",0.7232142857142857,0.7678571428571429,0.7297297297297297,0.6666666666666666,0.7149321266968326,0.7205750224618149,0.032465805409526545,355,0.8098987626546682,0.813273340832396,0.7867564534231201,0.8024691358024691,0.7791479820627802,0.7983091349550866,0.013237573535546571
0.44460043907165525,0.02547668560357651,0.04080009460449219,0.0046213925412122905,True,balanced,gini,8,sqrt,5,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 0}",0.71875,0.7544642857142857,0.7162162162162162,0.6621621621621622,0.7013574660633484,0.710691823899371,0.029863496534888536,515,0.7907761529808774,0.7795275590551181,0.7654320987654321,0.7845117845117845,0.7623318385650224,0.7765158867756469,0.01095807759660834
0.6871983051300049,0.0404394200585865,0.0589996337890625,0.003633586747948221,True,balanced,gini,8,sqrt,5,150,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 0}",0.7232142857142857,0.7544642857142857,0.7252252252252253,0.6621621621621622,0.6923076923076923,0.7115902964959568,0.03154938467990806,511,0.7907761529808774,0.7750281214848144,0.7710437710437711,0.7867564534231201,0.7522421524663677,0.7751693302797902,0.013568566608038122
0.9253985404968261,0.024178442504486822,0.07920193672180176,0.011195603733491013,True,balanced,gini,8,sqrt,5,200,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 0}",0.7276785714285714,0.7633928571428571,0.7252252252252253,0.6666666666666666,0.6923076923076923,0.7151841868823001,0.033056049856978895,459,0.7930258717660292,0.7851518560179978,0.7732884399551067,0.7890011223344556,0.7623318385650224,0.7805598257277223,0.011250574220692847
0.4237988471984863,0.020173203374642793,0.04060029983520508,0.0066801565415870925,True,balanced,gini,8,log2,2,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 0}",0.7008928571428571,0.75,0.7657657657657657,0.6756756756756757,0.7194570135746606,0.7223719676549866,0.03253739664360377,316,0.8087739032620922,0.8200224971878515,0.8215488215488216,0.8069584736251403,0.8105381165919282,0.8135683624431668,0.006020023949855772
0.6161993026733399,0.03733302893019484,0.05680007934570312,0.0037098547126241553,True,balanced,gini,8,log2,2,150,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 0}",0.7008928571428571,0.7633928571428571,0.7477477477477478,0.6756756756756757,0.7194570135746606,0.7214734950584007,0.0315556987961576,331,0.813273340832396,0.8166479190101237,0.8181818181818182,0.8215488215488216,0.8004484304932735,0.8140200660132866,0.007289099280198738
0.8320003032684327,0.058977332040602924,0.0797999382019043,0.015561616315431157,True,balanced,gini,8,log2,2,200,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 0}",0.7142857142857143,0.7633928571428571,0.7432432432432432,0.6756756756756757,0.7194570135746606,0.7232704402515723,0.029572274287667958,301,0.8155230596175478,0.8222722159730034,0.8170594837261503,0.8249158249158249,0.8026905829596412,0.8164922334384336,0.00769560547586304
0.43579807281494143,0.04563020818804099,0.04060063362121582,0.0028697346677178403,True,balanced,gini,8,log2,5,100,0,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 0}",0.6741071428571429,0.7723214285714286,0.7612612612612613,0.6486486486486487,0.7104072398190046,0.7133872416891285,0.04800429584756219,493,0.7930258717660292,0.8042744656917885,0.797979797979798,0.8002244668911336,0.7701793721973094,0.7931367949052117,0.012039875787089805
