mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_decision_function_shape,param_gamma,param_kernel,param_random_state,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.1830039501190186,0.026106286709148295,0.1797994613647461,0.009620730701108693,0.1,balanced,ovo,scale,linear,0,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6949152542372882,0.7006802721088435,0.6313993174061433,0.660958904109589,0.7294520547945206,0.6834924965893588,0.033907742127109085,207,0.7207514944491887,0.7005119453924915,0.7416879795396419,0.717206132879046,0.6976149914821125,0.7155545087484961,0.01587954539842863
1.145606565475464,0.065153752843296,0.1785964012145996,0.01153656774798139,0.1,balanced,ovo,auto,linear,0,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6949152542372882,0.7006802721088435,0.6313993174061433,0.660958904109589,0.7294520547945206,0.6834924965893588,0.033907742127109085,207,0.7207514944491887,0.7005119453924915,0.7416879795396419,0.717206132879046,0.6976149914821125,0.7155545087484961,0.01587954539842863
1.1802043914794922,0.06239126223177301,0.18179721832275392,0.014190956136147544,0.1,balanced,ovr,scale,linear,0,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.6949152542372882,0.7006802721088435,0.6313993174061433,0.660958904109589,0.7294520547945206,0.6834924965893588,0.033907742127109085,207,0.7207514944491887,0.7005119453924915,0.7416879795396419,0.717206132879046,0.6976149914821125,0.7155545087484961,0.01587954539842863
1.1420072555541991,0.05825418517286418,0.1772000789642334,0.006682066288658544,0.1,balanced,ovr,auto,linear,0,,"{'C': 0.1, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.6949152542372882,0.7006802721088435,0.6313993174061433,0.660958904109589,0.7294520547945206,0.6834924965893588,0.033907742127109085,207,0.7207514944491887,0.7005119453924915,0.7416879795396419,0.717206132879046,0.6976149914821125,0.7155545087484961,0.01587954539842863
0.9457974910736084,0.013378577424339523,0.17180123329162597,0.013376771599680436,0.1,,ovo,scale,linear,0,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.7322033898305085,0.7482993197278912,0.6416382252559727,0.7294520547945206,0.7568493150684932,0.7216916780354706,0.04127041089543369,143,0.753202391118702,0.7525597269624573,0.7604433077578857,0.7640545144804088,0.7529812606473595,0.7566482401933626,0.004717880708743909
0.921396017074585,0.02635772557848044,0.16020164489746094,0.010124195084227579,0.1,,ovo,auto,linear,0,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.7322033898305085,0.7482993197278912,0.6416382252559727,0.7294520547945206,0.7568493150684932,0.7216916780354706,0.04127041089543369,143,0.753202391118702,0.7525597269624573,0.7604433077578857,0.7640545144804088,0.7529812606473595,0.7566482401933626,0.004717880708743909
0.8714011669158935,0.06562909701390836,0.1610011100769043,0.010139955732747757,0.1,,ovr,scale,linear,0,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.7322033898305085,0.7482993197278912,0.6416382252559727,0.7294520547945206,0.7568493150684932,0.7216916780354706,0.04127041089543369,143,0.753202391118702,0.7525597269624573,0.7604433077578857,0.7640545144804088,0.7529812606473595,0.7566482401933626,0.004717880708743909
0.9030048847198486,0.04771452810313424,0.16799688339233398,0.016347242496849095,0.1,,ovr,auto,linear,0,,"{'C': 0.1, 'class_weight': None, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.7322033898305085,0.7482993197278912,0.6416382252559727,0.7294520547945206,0.7568493150684932,0.7216916780354706,0.04127041089543369,143,0.753202391118702,0.7525597269624573,0.7604433077578857,0.7640545144804088,0.7529812606473595,0.7566482401933626,0.004717880708743909
0.9596009254455566,0.038492074876325416,0.1567999839782715,0.007026879851040489,0.6,balanced,ovo,scale,linear,0,,"{'C': 0.6, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear', 'random_state': 0}",0.7491525423728813,0.7040816326530612,0.6621160409556314,0.6815068493150684,0.7157534246575342,0.7025920873124147,0.029785506564586783,183,0.7668659265584971,0.7627986348122867,0.7783461210571185,0.7751277683134583,0.7597955706984668,0.7685868042879654,0.007096176269619473
0.9350031852722168,0.02319871089717898,0.17660040855407716,0.024977812511175066,0.6,balanced,ovo,auto,linear,0,,"{'C': 0.6, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear', 'random_state': 0}",0.7491525423728813,0.7040816326530612,0.6621160409556314,0.6815068493150684,0.7157534246575342,0.7025920873124147,0.029785506564586783,183,0.7668659265584971,0.7627986348122867,0.7783461210571185,0.7751277683134583,0.7597955706984668,0.7685868042879654,0.007096176269619473
